instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g38-g44 2 11 34 294 25088 3925 1000000 1000000 22
g38-g45 2 11 35 276 19053 3424 9320 1000000 15
g38-g50 2 1000000 1000000 1000000 26 3352 1000000 29 21
g39-g40 2 11 11 11 11 15 11 20 20
g39-g41 2 10 177 2444 45566 666173 1000000 1000000 1000000
g39-g42 2 141 29898 1000000 1000000 1000000 1000000 1000000 1000000
g39-g43 2 8 1000000 1000000 1000000 1000000 1000000 1000000 1000001
g39-g44 2 10 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g39-g45 2 10 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g39-g46 2 108 2566 773525 1000000 1000000 1000000 1000000 1000000
g39-g47 2 81 2473 745212 1000000 1000000 1000000 1000000 1000000
g39-g48 2 192 10151 1000000 1000000 1000000 1000000 1000000 1000000
g39-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g39-g50 2 1000000 232321 1000000 1000000 1000000 1000000 1000000 1000000
g4-g10 2 0 0 0 0 0 0 0 0
g4-g11 2 0 0 0 0 0 0 0 0
g4-g12 2 0 0 0 0 0 0 0 0
g4-g13 2 0 0 0 0 0 0 0 0
g4-g14 2 0 0 0 0 0 0 0 0
g4-g15 2 0 0 0 0 0 0 0 0
g4-g16 2 0 0 0 55 0 0 0 0
g4-g20 2 32 257 1 1 1 1 1 1
g4-g21 2 3 3 3 3 3 3 3 3
g4-g22 2 0 0 0 0 0 0 0 0
g4-g23 2 1 1 0 0 1 1 1 1
g4-g25 2 0 0 0 0 0 0 0 0
g4-g26 2 0 1 1 1 1 0 0 0
g4-g27 2 1 7 1 1 1 1 1 2
g4-g28 2 0 0 0 0 0 0 1 1
g4-g29 2 7 10 36 83 195 4 4 4
g4-g30 2 4 10 20 44 106 3 2 2
g4-g31 2 6 16 39 100 273 3 2 2
g4-g32 2 10 10 10 10 10 10 10 10
g4-g33 2 0 1 0 1 1 1 1 1
g4-g37 2 2 2 2 2 1 2 3 3
g4-g38 2 0 1 1 1 1 1 2 1
g4-g40 2 6 6 6 6 6 6 10 9
g4-g41 2 1 1 1 1 2 2 2 2
g4-g42 2 3 763 2 2 2 3 2 2
g4-g43 2 26 3 3 4 3 3 3 4
g4-g44 2 8 19 51 136 349 5 4 5
g4-g45 2 8 18 49 146 361 5 4 5
g4-g46 2 5 6 9 11 16 32 5 5
g4-g47 2 5 6 8 11 16 34 7 7
g4-g48 2 6 8 12 17 30 63 5 5
g4-g49 2 54 3 5 4 4 4 4 4
g4-g5 2 0 0 0 0 0 0 0 0
g4-g50 2 10 13 10 10 10 10 10 10
g4-g6 2 0 0 0 0 0 0 0 0
g4-g7 2 0 0 0 0 0 0 0 0
g4-g9 2 0 0 0 0 0 0 0 0
g40-g50 2 19 20 20 20 20 20 21 24
g41-g42 2 7 94 5017 147945 1000000 1000000 1000000 1000000
g41-g43 2 9 10 1000000 1000000 1000000 1000000 1000000 1000000
g41-g44 2 16 17 17 1000000 1000000 1000000 1000000 1000000
g41-g45 2 11 12 12 1000000 1000000 1000000 1000000 1000000
g41-g46 2 73 1738 13780 190657 1000000 1000000 1000000 1000000
g41-g47 2 71 1687 13450 184981 1000000 1000000 1000000 1000000
g41-g48 2 162 4076 42291 714712 1000000 1000000 1000000 1000000
g41-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g41-g50 2 1000000 1000000 1000000 22291 1000000 1000000 28542 197099
g42-g43 2 9 10 1000000 1000000 1000000 1000000 1000000 1000000
g42-g44 2 11 12 12 39875 1000000 1000000 1000000 1000000
g42-g45 2 16 17 17 33620 1000000 1000000 1000000 1000000
g42-g46 2 16 25 43 77 322 10181 1000000 1000000
g42-g47 2 16 24 44 75 312 9840 1000000 1000000
g42-g48 2 31 62 72 142 2168 23773 1000000 1000000
g42-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 30719
g42-g50 2 1000001 43854 23 22 22 22 22 25
g43-g44 2 10 12 12 12 13 35 2659 1000000
g43-g45 2 10 12 12 12 13 33 2524 1000000
g43-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g44-g45 2 17 13 33 117 785 5070 103990 40827
g44-g50 2 18 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g45-g50 2 17 19 19 18 18 18 1000000 1000000
g46-g47 2 12 17 80 162 112 50 188 60
g46-g48 2 14 15 17 35 18 29 94 90
g46-g50 2 17 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g47-g48 2 19 19 13 14 23 21 17 32
g47-g50 2 24 19 19 1000000 1000000 1000000 1000000 1000000
g48-g50 2 17 19 1000000 1000000 1000000 1000000 1000000 1000000
g49-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g5-g11 2 0 0 0 0 0 0 0 0
g5-g12 2 0 0 0 0 0 0 0 0
g5-g13 2 82 0 0 0 0 0 0 0
g5-g14 2 0 0 0 0 0 0 0 0
g5-g15 2 0 0 0 0 0 0 0 0
g5-g16 2 1 0 0 0 0 0 0 0
g5-g20 2 1 1 1 1 1 1 1 1
g5-g21 2 3 3 3 3 3 3 3 3
g5-g22 2 0 0 0 0 0 0 0 0
g5-g23 2 0 1 1 1 1 1 1 1
g5-g25 2 0 0 0 0 0 0 0 0
g5-g26 2 0 0 0 0 0 1 0 0
g5-g27 2 1 1 1 1 2 2 2 1
g5-g28 2 0 0 1 0 0 1 0 0
g5-g29 2 3 2 2 2 2 2 2 2
g5-g30 2 3 2 2 2 2 2 2 2
g5-g31 2 2 2 2 2 4 4 4 4
g5-g32 2 10 10 10 11 11 10 12 12
g5-g33 2 1 1 1 1 1 1 1 1
g5-g37 2 2 1 1 1 2 2 3 3
g5-g38 2 1 1 1 1 1 1 1 1
g5-g40 2 6 6 6 6 6 6 10 10
g5-g41 2 2 2 2 2 2 3 3 3
g5-g42 2 2 2 2 2 2 2 2 2
g5-g43 2 3 4 3 3 3 3 3 3
g5-g44 2 9 5 5 5 5 5 5 5
g5-g45 2 9 5 5 4 5 5 5 4
g5-g46 2 6 5 5 5 7 7 7 5
g5-g47 2 6 7 5 5 7 5 5 5
g5-g48 2 10 5 8 8 8 8 8 8
g5-g49 2 3 4 4 4 4 4 4 4
g5-g50 2 10 10 10 10 10 10 10 10
g5-g6 2 0 0 0 0 0 0 0 0
g5-g7 2 0 0 0 0 0 0 0 0
g6-g11 2 0 0 1731 91220 15224 7 0 0
g6-g12 2 0 7 1000000 1000000 981675 1000000 0 0
g6-g13 2 29 0 0 0 0 0 0 0
g6-g14 2 12 0 0 0 0 0 0 0
g6-g15 2 68 0 0 0 0 0 0 0
g6-g16 2 2 0 0 1 0 0 0 0
g6-g20 2 1 1 2 2 2 1 1 1
g6-g21 2 4 4 4 4 3 3 3 3
g6-g22 2 0 3 0 0 0 0 0 0
g6-g23 2 122 1 1 1 1 1 1 1
g6-g25 2 492 0 1 1 0 1 0 0
g6-g26 2 8 50 1 1 1 1 1 1
g6-g27 2 1 1 1 1 1 2 1 1
g6-g28 2 0 0 2 95014 5255 107503 1 0
g6-g29 2 4 4 3 3 3 3 3 3
g6-g30 2 3 3 3 3 3 3 3 3
g6-g31 2 4 3 4 3 3 3 3 3
g6-g32 2 11 11 11 11 11 11 11 13
g6-g33 2 1 1 1 1 1 1 1 1
g6-g37 2 12 2 2 2 3 2 5 3
g6-g38 2 1 7 1000000 1000000 1000000 1000000 2 2
g6-g40 2 6 8 8 8 9 6 10 10
g6-g41 2 2 2 3 3 2 2 4 4
g6-g42 2 4 3 3 3 3 4 4 4
g6-g43 2 25 5 5 5 5 3 3 3
g6-g44 2 6 5 5 5 5 5 5 5
g6-g45 2 6 8 5 5 5 5 5 7
g6-g46 2 9 8 8 6 8 6 6 6
g6-g47 2 9 8 6 6 6 6 8 6
g6-g48 2 10 9 9 9 6 6 9 6
g6-g49 2 6 4 4 4 4 4 4 4
g6-g50 2 14 14 14 14 14 14 14 14
g6-g7 2 0 0 1000000 962236 55568 67 0 0
g7-g11 2 0 0 0 0 0 2 0 0
g7-g12 2 0 734564 2 1 0 0 0 0
g7-g13 2 0 0 0 0 0 0 0 0
g7-g14 2 0 0 0 0 0 0 0 1
g7-g15 2 0 0 0 0 0 55 0 0
g7-g16 2 0 0 0 0 1 2 0 1
g7-g20 2 773 6109 29876 99675 315337 882541 1 1
g7-g21 2 4 3 3 3 3 3 3 3
g7-g22 2 0 1 1 1 1 1 0 1
g7-g23 2 1 1 13 31 7394 33712 1 1
g7-g25 2 0 0 0 3 4 6 0 0
g7-g26 2 0 1 8 35 158 4914 1 1
g7-g27 2 1 2207 26748 413545 1000000 579 1 1
g7-g28 2 1 0 0 0 0 0 0 1
g7-g29 2 85 349 1027 2774 7520 18435 3 3
g7-g30 2 83 338 1086 2686 6816 17677 3 3
g7-g31 2 129 623 2222 7077 21038 56657 3 3
g7-g32 2 11 11 11 11 11 11 11 11
g7-g33 2 1 1 1 1 1 1 1 1
g7-g37 2 2 5 10 21 42 79 3 5
g7-g38 2 1 1 1 1 1 1 2 2
g7-g40 2 6 7 7 6 8 9 14 10
g7-g41 2 1 1 1 3 2 2 3 3
g7-g42 2 2 2 3 4 10 32 3 3
g7-g43 2 1000000 1000000 1000000 13251 6 7 4 4
g7-g44 2 106 577 2208 7416 21520 56699 5 8
g7-g45 2 101 547 2056 6902 20338 54695 5 5
g7-g46 2 26 103 280 592 1179 1923 6 6
g7-g47 2 26 161 290 582 1094 1900 6 6
g7-g48 2 49 191 488 1058 1968 3612 9 9
g7-g49 2 116314 1000000 1000000 363561 240317 33539 6 4
g7-g50 2 1000000 10 14 14 11 10 11 11
g8-g10 2 0 0 1 15 166 687 0 0
g8-g11 2 0 0 73 741 7197 76364 1000000 0
g8-g12 2 0 1 54632 1000000 1000000 1000000 1000000 1
g8-g13 2 28 6172 185681 82805 5 2 0 0
g8-g14 2 0 146 8946 158952 152479 1141 0 1
g8-g15 2 1829 137261 3102 60 9 2 0 0
g8-g16 2 1 1 7 74 1 0 0 1
g8-g19 2 0 0 62 617 5991 65591 1000000 1
g8-g20 2 2 2 1 1 1 1 1 2
g8-g21 2 3 3 3 3 3 3 3 3
g8-g22 2 1 166 5432 21619 6225 1532 1 1
g8-g23 2 5673 583844 1000000 95443 315 357454 1 1
g8-g25 2 0 0 118238 1000000 1000000 1000000 1 0
g8-g26 2 4498 1000000 9093 10 248 2 2 2
g8-g27 2 3993 23 2 6 2 3 2 3
g8-g28 2 0 0 0 2 16 139 1000000 1
g8-g29 2 104 7 3 3 3 3 5 3
g8-g30 2 96 7 3 3 3 3 3 5
g8-g31 2 13 5 3 3 4 4 3 3
g8-g32 2 11 11 11 11 11 11 11 11
g8-g33 2 1 15 519 10396 42277 4708 1 2
g8-g35 2 1 3 152 1558 8394 36 3 3
g8-g36 2 1 2 178 2002 17793 686 3 3
g8-g37 2 70 337 12 5692 3 4750 6 4
g8-g38 2 1 2 72599 1000000 1000000 1000000 1000000 3
g8-g40 2 9 9 7 7 7 7 11 11
g8-g41 2 2 19 726 11527 35793 4310 3 3
g8-g42 2 6 2255 28952 10 27 611 4 4
g8-g43 2 152 425 9 182 5 8 4 6
g8-g44 2 6 7 8 6 9 6 6 6
g8-g45 2 6 7 9 6 6 6 6 6
g8-g46 2 1428 1729 21 6 6 7 6 7
g8-g47 2 1489 1698 20 8 6 16 6 7
g8-g48 2 11583 403 7 7 7 8 7 7
g8-g49 2 9 5 6 5 7 7 7 5
g8-g50 2 11 11 11 11 11 11 15 15
g8-g9 2 0 0 2 33 188 2416 0 0
g9-g10 2 0 0 0 3117 123011 1000000 1 1
g9-g11 2 0 0 2 341 154877 1000000 1000000 0
g9-g12 2 0 1 8 36274 1000000 1000000 1000000 0
g9-g13 2 0 1000000 1000000 1000000 0 0 0 0
g9-g14 2 0 7203 1000000 15 141263 1 1 1
g9-g15 2 86644 1000000 1000000 1 0 0 0 0
g9-g16 2 0 134 1 1 1 1 0 1
g9-g20 2 1 2 1 1 1 1 1 1
g9-g21 2 4 3 3 3 3 3 3 4
g9-g22 2 1 13 1 1 1 1 1 1
g9-g23 2 638 2 1 2 1 1 2 2
g9-g25 2 0 1000000 1000000 34706 1 1 1 1
g9-g26 2 1 1 1 1 1 1 1 1
g9-g27 2 237 2 2 2 3 3 2 2
g9-g28 2 0 1 1 1 3240 234215 1000000 2
g9-g29 2 1000000 1000000 1000000 1000000 7 8 3 3
g9-g30 2 1000000 1000000 1000000 1000000 1000000 9 3 5
g9-g31 2 1000000 1000000 1000000 1000000 8 10 3 5
g9-g32 2 11 11 11 11 13 11 11 11
g9-g33 2 1 1 1000000 1000000 1000000 1000000 1 2
g9-g37 2 5 2 2 4 4 2 5 5
g9-g38 2 2 2 12 41435 1000000 1000000 1000000 5
g9-g40 2 7 7 7 7 7 7 12 12
g9-g41 2 3 5 42642 1000000 1000000 1000000 4 4
g9-g42 2 5 4 5 5 4 5 4 4
g9-g43 2 6 5 19 5 5 5 5 5
g9-g44 2 1000000 1000000 1000000 1000000 16 16 11 6
g9-g45 2 1000000 1000000 1000000 1000000 23 24 14 6
g9-g46 2 9 36 1000000 1000000 1000000 1000000 7 7
g9-g47 2 9 23 1000000 1000000 1000000 1000000 7 7
g9-g48 2 26 65 1000000 1000000 1000000 1000000 8 8
g9-g49 2 1140 6 6 6 8 6 6 6
g9-g50 2 16 16 12 12 12 12 12 12
images-CVIU11-1-119 8 3199 63632 1000006 1000013 1000011 1000009 1000012 1000009
images-CVIU11-1-131 8 941 17167 701326 1000001 1000002 1000001 1000002 1000005
images-CVIU11-1-50 8 3148 65215 1000003 1000011 1000006 1000003 1000012 1000010
images-CVIU11-1-81 8 1435 26211 987711 1000004 1000002 1000003 1000002 1000004
images-CVIU11-10-110 8 775 1293 7487 132146 1000002 1000002 1000001 1000007
images-CVIU11-10-139 8 544 943 5705 105616 1000001 1000001 1000002 1000001
images-CVIU11-10-20 8 2181 3571 25766 538985 1000003 1000008 1000008 1000004
images-CVIU11-10-50 8 2865 4569 30619 611980 1000002 1000008 1000008 1000009
images-CVIU11-10-58 8 666 1142 8003 153737 1000003 1000003 1000001 1000001
images-CVIU11-10-60 8 1272 2179 17462 371279 1000003 1000003 1000002 1000001
images-CVIU11-10-93 8 1586 2726 19461 399610 1000004 1000002 1000003 1000004
images-CVIU11-11-4 8 653 818 773 649 698 668 652 655
images-CVIU11-11-72 8 718 1028 748 709 721 728 745 722
images-CVIU11-11-8 8 484 869 504 481 490 495 497 553
images-CVIU11-12-115 8 847 13728 187744 1000002 1000007 1000002 1000003 1039
images-CVIU11-12-137 8 261 4283 59177 1000002 1000001 1000001 1000001 341
images-CVIU11-12-141 8 315 5082 70751 1000002 1000001 1000001 1000001 478
images-CVIU11-12-4 8 1154 18086 257654 1000003 1000001 1000003 1000002 1486
images-CVIU11-13-11 8 544 5847 60973 1000001 1000003 1000001 1000001 1000001
images-CVIU11-13-118 8 1056 11985 136380 1000002 1000001 1000004 1000002 1000008
images-CVIU11-13-128 8 1679 21922 266589 1000003 1000006 1000005 1000006 1000009
images-CVIU11-13-13 8 1308 15233 175503 1000004 1000002 1000006 1000003 1000006
images-CVIU11-13-30 8 1959 24790 297704 1000002 1000006 1000008 1000003 1000010
images-CVIU11-13-46 8 1256 16432 200962 1000002 1000011 1000004 1000005 1000004
images-CVIU11-13-7 8 1852 22430 264688 1000003 1000007 1000007 1000002 1000012
images-CVIU11-14-106 8 1613 57177 662778 1000002 1000007 1000001 1000007 1000002
images-CVIU11-14-146 8 2420 89612 1000003 1000003 1000007 1000003 1000003 1000003
images-CVIU11-14-16 8 644 13353 133948 1000001 1000001 1000003 1000002 1000002
images-CVIU11-14-31 8 2032 66519 764546 1000002 1000009 1000002 1000004 1000002
images-CVIU11-14-63 8 2202 71156 797779 1000003 1000002 1000006 1000003 1000002
images-CVIU11-14-96 8 1114 30319 329350 1000002 1000002 1000007 1000001 1000001
images-CVIU11-15-146 8 830 20866 820484 815592 4480 955 860 853
images-CVIU11-16-143 8 302 14994 1000001 1000003 1000003 672821 24432 357
images-CVIU11-16-37 8 1375 63891 1000002 1000016 1000008 1000009 6655 1431
images-CVIU11-16-55 8 333 14238 1000001 1000006 1000001 1000002 83237 401
images-CVIU11-17-107 8 419 3477 4047 6823 38697 18656 457 455
images-CVIU11-17-14 8 159 1297 2522 4857 2599 1451 179 261
images-CVIU11-17-82 8 694 5531 6506 10989 11862 6472 734 729
images-CVIU11-18-137 8 275 1876 217677 1000001 1000001 1000001 1000002 1000001
images-CVIU11-18-139 8 353 2631 352748 1000001 1000004 1000001 1000001 1000001
images-CVIU11-18-27 8 866 6346 986677 1000001 1000003 1000004 1000004 1000003
images-CVIU11-18-33 8 2161 17558 1000012 1000010 1000005 1000008 1000012 1000005
images-CVIU11-18-82 8 1103 7874 1000004 1000002 1000003 1000010 1000004 1000003
images-CVIU11-18-85 8 1475 11863 1000003 1000002 1000007 1000002 1000004 1000006
images-CVIU11-19-129 8 330 19836 190945 1000002 1000002 1000001 1000002 1000001
images-CVIU11-19-131 8 658 48898 514796 1000003 1000003 1000001 1000001 1000001
images-CVIU11-2-24 8 302 3699 63894 1000000 1000000 1000001 1000001 1000002
images-CVIU11-2-33 8 2815 51238 1000003 1000010 1000007 1000002 1000008 1000009
images-CVIU11-2-50 8 2479 42162 844279 1000003 1000013 1000005 1000012 1000002
images-CVIU11-2-54 8 763 11838 222757 1000001 1000001 1000003 1000003 1000004
images-CVIU11-2-60 8 1191 16951 298167 1000001 1000002 1000001 1000006 1000006
images-CVIU11-2-63 8 1756 27790 529509 1000002 1000007 1000010 1000008 1000002
images-CVIU11-2-79 8 570 8337 159923 1000001 1000002 1000004 1000002 1000001
images-CVIU11-20-134 8 514 13056 1915 916 652 483 493 485
images-CVIU11-20-31 8 759 19784 2514 773 914 901 849 767
images-CVIU11-20-46 8 632 18719 2264 740 728 680 690 664
images-CVIU11-20-72 8 799 20715 2753 905 950 1118 858 871
images-CVIU11-20-88 8 853 21370 3076 1148 1163 919 932 905
images-CVIU11-21-102 8 855 17511 255432 1000001 1000001 1000001 1000001 1000002
images-CVIU11-21-119 8 3031 85575 1000003 1000010 1000002 1000003 1000008 1000007
images-CVIU11-21-9 8 1318 27627 386093 1000004 1000004 1000003 1000002 1000005
images-CVIU11-22-100 8 387 5504 61555 760563 1000001 1000001 1000001 1000003
images-CVIU11-22-107 8 997 16699 199018 1000003 1000002 1000001 1000006 1000002
images-CVIU11-22-110 8 720 9921 111341 1000001 1000006 1000001 1000003 1000002
images-CVIU11-22-118 8 1188 19995 240190 1000002 1000002 1000001 1000001 1000002
images-CVIU11-22-12 8 1487 24124 284007 1000003 1000013 1000002 1000002 1000005
images-CVIU11-23-113 8 483 4229 54988 644995 1000001 1000005 1000004 639
images-CVIU11-23-143 8 382 3863 54882 693894 1000002 1000003 1000001 448
images-CVIU11-23-48 8 529 4630 63963 787389 1000001 1000001 1000001 645
images-CVIU11-24-113 8 359 7660 1688 1000001 7763 5937 389 382
images-CVIU11-24-49 8 613 14127 3158 318143 14309 6854 612 613
images-CVIU11-24-5 8 1084 24851 7248 199273 34656 16506 1120 1122
images-CVIU11-24-77 8 1322 30453 5434 26975 9867 5874 1361 1361
images-CVIU11-25-139 8 385 7325 84082 891072 1000001 1000001 1000001 1000001
images-CVIU11-25-61 8 1635 31903 358435 1000002 1000017 1000004 1000002 1000002
images-CVIU11-25-66 8 580 11156 120337 1000001 1000001 1000003 1000002 1000003
images-CVIU11-25-70 8 1941 37338 418589 1000002 1000007 1000009 1000003 1000002
images-CVIU11-25-77 8 2300 46217 522076 1000009 1000014 1000004 1000006 1000009
images-CVIU11-25-97 8 676 12130 133730 1000001 1000003 1000002 1000007 1000001
images-CVIU11-26-106 8 893 16262 189240 1000001 1000006 1000002 1000009 1000003
images-CVIU11-26-129 8 252 413 440 688 767 876 16666 1462
images-CVIU11-26-138 8 2018 36657 427942 1000003 1000013 1000003 1000013 1000002
images-CVIU11-26-15 8 178 2724 29966 931264 1000001 1000001 1000000 1000000
images-CVIU11-26-57 8 2247 46934 574374 1000008 1000012 1000015 1000011 1000003
images-CVIU11-26-70 8 1717 28837 327986 1000002 1000004 1000010 1000008 1000002
images-CVIU11-26-71 8 1411 23619 271192 1000001 1000002 1000009 1000003 1000017
images-CVIU11-26-75 8 1912 32917 380688 1000004 1000003 1000010 1000002 1000007
images-CVIU11-26-77 8 2059 36432 435790 1000007 1000010 1000011 1000012 1000004
images-CVIU11-26-78 8 1968 33842 386736 1000003 1000004 1000004 1000002 1000010
images-CVIU11-27-125 8 2297 38389 683965 1000002 1000002 1000010 1000002 1000002
images-CVIU11-27-137 8 486 8007 136601 1000001 1000002 1000001 1000003 1000001
images-CVIU11-27-144 8 1414 21263 349577 1000002 1000002 1000009 1000002 1000003
images-CVIU11-27-17 8 2194 41716 733747 1000002 1000006 1000006 1000005 1000002
images-CVIU11-27-36 8 1192 20621 371299 1000002 1000007 1000005 1000003 1000001
images-CVIU11-28-130 8 283 4139 64662 1000001 1000001 1000002 1000001 1000003
images-CVIU11-28-135 8 684 11036 180711 1000002 1000001 1000002 1000006 1000002
images-CVIU11-28-99 8 1412 22540 368111 1000002 1000002 1000008 1000004 1000005
images-CVIU11-29-107 8 431 8662 22584 182474 4614 1406 485 492
images-CVIU11-29-112 8 286 5189 36303 398933 1992 830 313 306
images-CVIU11-29-114 8 215 4360 15280 799313 5354 596 236 227
images-CVIU11-29-116 8 1363 28408 120381 1000002 6294 3094 1421 1373
images-CVIU11-29-12 8 661 12269 11615 418781 3012 848 699 702
images-CVIU11-29-21 8 662 13575 51602 645605 4083 1893 698 687
images-CVIU11-29-3 8 849 16864 95351 1000003 6316 1195 893 879
images-CVIU11-29-39 8 449 8468 5831 597642 2424 1144 496 475
images-CVIU11-29-75 8 1258 25420 18429 1000004 8317 1372 1319 1290
images-CVIU11-29-76 8 1349 6306 3919 3100 4643 1593 1435 1440
images-CVIU11-29-79 8 252 5380 37780 174643 3984 702 275 266
images-CVIU11-29-8 8 528 10085 47998 1000003 2186 1794 572 554
images-CVIU11-29-82 8 701 13895 3300 2621 2546 1424 740 726
images-CVIU11-3-106 8 943 19934 531231 1000004 1000004 1000003 1000008 1000002
images-CVIU11-3-138 8 2137 44643 1000002 1000011 1000009 1000010 1000012 1000007
images-CVIU11-3-37 8 2248 43357 1000002 1000012 1000007 1000007 1000003 1000009
images-CVIU11-3-48 8 662 11836 281993 1000002 1000003 1000001 1000001 1000003
images-CVIU11-3-56 8 428 7656 181911 1000002 1000001 1000003 1000001 364169
images-CVIU11-3-74 8 1997 38358 962535 1000003 1000008 1000003 1000008 1000009
images-CVIU11-30-1 8 1277 32645 1000003 1000004 1000006 1000006 1000001 2339
images-CVIU11-30-11 8 489 9944 631829 1000001 1000002 1000001 1000001 1000000
images-CVIU11-30-115 8 949 21366 1000004 1000001 1000007 1000002 1000003 3390
images-CVIU11-30-12 8 1123 28035 1000005 1000002 1000002 1000001 1000001 1000010
images-CVIU11-30-42 8 1061 38521 1000003 1000006 1000002 1000004 1000013 4326
images-CVIU11-30-66 8 610 15716 1000001 1000001 1000005 1000003 1000001 923
images-CVIU11-31-105 8 1263 2401 130873 1000004 1000002 1000009 1000009 1000003
images-CVIU11-31-109 8 1357 2458 172198 1000004 1000006 1000002 1000009 1000005
images-CVIU11-31-26 8 384 697 39543 677380 1000001 1000001 1000002 1000003
images-CVIU11-31-31 8 1239 2477 114658 1000005 1000005 1000006 1000004 1000003
images-CVIU11-31-39 8 791 1562 78991 1000003 1000006 1000001 1000002 1000002
images-CVIU11-33-109 8 860 7171 136522 1000002 1000011 1000002 3632 1037
images-CVIU11-33-59 8 1161 9190 202605 1000002 1000009 1000005 1423 1210
images-CVIU11-33-71 8 1044 8960 244022 1000002 1000012 1000005 1288 1170
images-CVIU11-33-86 8 702 5835 109489 1000002 1000007 1000006 1915 769
images-CVIU11-33-88 8 923 8241 175685 1000002 1000002 1000012 1283 1115
images-CVIU11-33-93 8 724 6973 155551 1000004 1000002 1000002 2203 842
images-CVIU11-34-106 8 533 4385 16468 2986 4760 872 599 597
images-CVIU11-34-135 8 352 2693 35627 1028 899 721 400 398
images-CVIU11-34-88 8 790 5856 70512 3113 1109 988 900 927
images-CVIU11-34-9 8 474 3270 41280 5025 3814 755 544 539
images-CVIU11-35-141 8 309 3856 34581 1000001 387046 13494 1000002 684
images-CVIU11-35-68 8 2023 25648 245463 1000003 691472 1000003 1000005 4069
images-CVIU11-36-11 8 528 11265 272394 1000002 1000009 1000004 1000001 1000004
images-CVIU11-36-112 8 594 12233 280589 1000001 1000003 1000001 1000007 1000001
images-CVIU11-36-140 8 518 13042 342506 1000001 1000004 1000001 1000001 1000006
images-CVIU11-37-140 8 545 8848 129656 1000001 1000001 1000002 1000003 1000001
images-CVIU11-37-146 8 1817 33987 552399 1000002 1000002 1000006 1000007 1000005
images-CVIU11-37-41 8 1154 17120 246306 1000003 1000002 1000003 1000007 1000004
images-CVIU11-37-54 8 744 12601 189002 1000001 1000002 1000003 1000004 1000005
images-CVIU11-37-70 8 2308 38170 575403 1000003 1000002 1000009 1000009 1000003
images-CVIU11-37-84 8 171 2095 27050 383582 1000000 1000001 1000001 1000001
images-CVIU11-38-1 8 1767 29338 388794 1000003 1000004 1000002 1000003 1000001
images-CVIU11-38-10 8 1327 21703 299785 1000002 1000002 1000007 1000009 1000002
images-CVIU11-38-131 8 817 13842 195981 1000001 1000001 1000007 1000001 1000002
images-CVIU11-38-23 8 1814 32230 435324 1000003 1000007 1000006 1000005 1000003
images-CVIU11-38-71 8 2199 37713 515037 1000002 1000010 1000007 1000002 1000002
images-CVIU11-38-78 8 2948 54182 759609 1000003 1000011 1000006 1000011 1000002
images-CVIU11-39-107 8 1513 13628 265854 1000001 1000001 1000001 1000002 1000002
images-CVIU11-39-114 8 605 6504 133828 1000002 1000002 1000001 1000002 1000002
images-CVIU11-39-37 8 3171 41010 901382 1000007 1000010 1000003 1000004 1000003
images-CVIU11-39-68 8 3278 38434 814589 1000006 1000009 1000006 1000005 1000008
images-CVIU11-39-80 8 928 10929 218682 1000003 1000004 1000001 1000001 1000001
images-CVIU11-4-42 8 1760 3287 150570 1000002 1000002 1000006 1000008 1000006
images-CVIU11-4-50 8 3297 5735 152222 1000004 1000003 1000008 1000006 1000007
images-CVIU11-40-126 8 167 5828 56654 1000001 1000001 1000001 1000000 1000001
images-CVIU11-40-136 8 707 29346 319251 1000001 1000007 1000004 1000003 1000004
images-CVIU11-40-139 8 349 14195 151962 1000002 1000001 1000003 1000001 1000002
images-CVIU11-40-23 8 1193 46514 480324 1000004 1000002 1000001 1000005 1000005
images-CVIU11-40-46 8 986 43142 479045 1000003 1000007 1000002 1000002 1000002
images-CVIU11-40-8 8 837 31406 314070 1000001 1000010 1000003 1000002 1000003
images-CVIU11-41-113 8 716 14439 173591 1000001 1000003 1000001 1000002 1000002
images-CVIU11-41-4 8 1357 32080 407395 1000003 1000002 1000004 1000001 1000001
images-CVIU11-41-86 8 1136 27620 356195 1000002 1000003 1000002 1000001 1000003
images-CVIU11-41-88 8 1584 36076 450685 1000002 1000014 1000002 1000005 1000003
images-CVIU11-42-112 8 592 7054 118845 1000002 1000001 1000001 1000002 1000002
images-CVIU11-42-122 8 970 14545 296277 1000002 1000005 1000001 1000006 1000002
images-CVIU11-42-53 8 657 10166 178645 1000002 1000004 1000002 1000002 1000002
images-CVIU11-42-68 8 2451 36742 722934 1000007 1000011 1000007 1000013 1000002
images-CVIU11-42-78 8 2432 39624 757481 1000007 1000010 1000009 1000007 1000003
